	propertyLabel	propName_record_count	sourceName	propUrl_record_count	propType_record_count
622	measurementTechnique	2041	The Database of Genotypes and Phenotypes	2041	2041
623	measurementTechnique	92	VDJServer	0	0
624	measurementTechnique	3218	VEuPathDB	0	0
625	measurementTechnique	4925	Vivli	4925	4925
626	measurementTechnique	597	Zenodo	597	597
627	topicCategory	6	AccessClinicalData@NIAID	6	6
628	topicCategory	0	biotools	0	0
629	topicCategory	50	ClinEpiDB	50	50
630	topicCategory	368	Data Discovery Engine	404	368
631	topicCategory	53903	Dryad Digital Repository	53903	0
632	topicCategory	2041105	Figshare	0	2041105
633	topicCategory	2223	Flow Repository	2223	2223
634	topicCategory	8604	Harvard Dataverse	8604	0
635	topicCategory	1843	HuBMAP	1843	1843
636	topicCategory	0	Human Cell Atlas	0	0
637	topicCategory	719	ImmPort	719	719
638	topicCategory	158	ImmuneSpace	158	158
639	topicCategory	345	LINCS	345	345
640	topicCategory	0	MalariaGEN	0	0
641	topicCategory	1735	MassIVE	1735	1735
642	topicCategory	50929	Mendeley	50929	50929
643	topicCategory	0	MicrobiomeDB	0	0
644	topicCategory	0	NCBI BioProject	0	0
645	topicCategory	210867	NCBI GEO	210867	0
646	topicCategory	243472	NCBI SRA	243472	243472
647	topicCategory	10843	NDEx	10843	5932
648	topicCategory	11330	NICHD DASH	11330	11330
649	topicCategory	47831	Omics Discovery Index (OmicsDI)	47831	47831
650	topicCategory	597	Project Tycho	597	597
651	topicCategory	129457	Protein Data Bank	129457	129457
652	topicCategory	703	Qiita	703	703
653	topicCategory	50	RADx Data Hub	50	0
654	topicCategory	139	ReframeDB	139	139
655	topicCategory	2495	The Database of Genotypes and Phenotypes	2495	2495
656	topicCategory	56	VDJServer	56	56
657	topicCategory	0	VEuPathDB	0	0
658	topicCategory	6753	Vivli	6753	6753
659	topicCategory	54293	Zenodo	54292	598
660	about	0	AccessClinicalData@NIAID	0	0
661	about	0	biotools	0	0
662	about	0	ClinEpiDB	0	0
663	about	37	Data Discovery Engine	37	37
664	about	0	Dryad Digital Repository	0	0
665	about	0	Figshare	0	0
666	about	0	Flow Repository	0	0
667	about	0	Harvard Dataverse	0	0
668	about	0	HuBMAP	0	0
669	about	0	Human Cell Atlas	0	0
670	about	0	ImmPort	0	0
671	about	0	ImmuneSpace	0	0
672	about	0	LINCS	0	0
673	about	0	MalariaGEN	0	0
674	about	0	MassIVE	0	0
675	about	0	Mendeley	0	0
676	about	0	MicrobiomeDB	0	0
677	about	0	NCBI BioProject	0	0
678	about	0	NCBI GEO	0	0
679	about	0	NCBI SRA	0	0
680	about	0	NDEx	0	0
681	about	0	NICHD DASH	0	0
682	about	0	Omics Discovery Index (OmicsDI)	0	0
683	about	0	Project Tycho	0	0
684	about	0	Protein Data Bank	0	0
685	about	0	Qiita	0	0
686	about	0	RADx Data Hub	0	0
687	about	0	ReframeDB	0	0
688	about	0	The Database of Genotypes and Phenotypes	0	0
689	about	0	VDJServer	0	0
690	about	0	VEuPathDB	0	0
691	about	0	Vivli	0	0
692	about	0	Zenodo	0	0
