	propertyLabel	propName_record_count	sourceName	propUrl_record_count	propType_record_count
609	topicCategory	10843	NDEx	10843	5932
610	topicCategory	0	NICHD+DASH	0	0
611	topicCategory	0	Omics+Discovery+Index+(OmicsDI)	0	0
612	topicCategory	703	Qiita	703	703
613	topicCategory	0	RADx+Data+Hub	0	0
614	topicCategory	139	ReframeDB	139	139
615	topicCategory	0	The+Database+of+Genotypes+and+Phenotypes	0	0
616	topicCategory	56	VDJServer	56	56
617	topicCategory	0	VEuPathDB	0	0
618	topicCategory	6780	Vivli	6780	6780
619	topicCategory	54292	Zenodo	54292	597
620	about	0	AccessClinicalData@NIAID	0	0
621	about	0	biotools	0	0
622	about	0	ClinEpiDB	0	0
623	about	0	Data+Discovery+Engine	0	0
624	about	0	Dryad+Digital+Repository	0	0
625	about	0	Figshare	0	0
626	about	0	Flow+Repository	0	0
627	about	0	Harvard+Dataverse	0	0
628	about	0	HuBMAP	0	0
629	about	0	Human+Cell+Atlas	0	0
630	about	0	ImmPort	0	0
631	about	0	ImmuneSpace	0	0
632	about	0	LINCS	0	0
633	about	0	MalariaGEN	0	0
634	about	0	MassIVE	0	0
635	about	0	Mendeley	0	0
636	about	0	MicrobiomeDB	0	0
637	about	0	NCBI+BioProject	0	0
638	about	0	NCBI+GEO	0	0
639	about	0	NCBI+SRA	0	0
640	about	0	NDEx	0	0
641	about	0	NICHD+DASH	0	0
642	about	0	Omics+Discovery+Index+(OmicsDI)	0	0
643	about	0	Qiita	0	0
644	about	0	RADx+Data+Hub	0	0
645	about	0	ReframeDB	0	0
646	about	0	The+Database+of+Genotypes+and+Phenotypes	0	0
647	about	0	VDJServer	0	0
648	about	0	VEuPathDB	0	0
649	about	0	Vivli	0	0
650	about	0	Zenodo	0	0
